DtObsHydro;22864;11861;22721;23481;26564;26762;26666;12641;12121;12661;12701
2000-02-23 23:00:00;8.081121;14.392268;;5.573748;;;;15.844;11.201;4.9873;11.495714
2000-02-24 23:00:00;8.04453;14.365483;;5.596934;;;;15.844;11.2439;4.9368;11.57
2000-02-25 23:00:00;8.028234;14.311913;;5.618694;;;;15.924;11.2868;4.8627;11.551428
2000-02-26 23:00:00;7.989643;14.258639;;5.640454;4.105;;;15.994;11.3298;4.7655;11.532857
2000-02-27 23:00:00;7.971347;14.205661;;5.662213;;;;15.924;11.3728;4.7412;11.514285
2000-02-28 23:00:00;7.935162;14.179173;6.604937;5.685528;;;;15.844;11.3728;4.6926;11.495714
2000-02-29 23:00:00;7.91707;14.126194;;5.707288;;2.434719;;15.924;11.3728;4.6197;11.477142
2000-03-01 23:00:00;7.880885;14.073217;;5.727448;;;1.51485;16.154;11.3728;4.6197;11.458571
2000-03-02 23:00:00;7.862793;14.046728;;5.752162;;;;16.304;11.3728;4.6197;11.44
2000-03-03 23:00:00;7.826608;13.994046;;5.774632;;;;16.384;11.3728;4.6197;11.57
2000-03-04 23:00:00;7.808515;13.967853;;5.796703;4.655;;;16.454;11.3728;4.7655;11.7
2000-03-05 23:00:00;7.776531;13.915468;;5.818772;;;;16.384;11.3728;4.7898;11.83
2000-03-06 23:00:00;7.754639;13.889275;6.25459;5.842419;;;;16.304;11.3728;4.7655;11.96
2000-03-07 23:00:00;7.736747;13.836889;;5.86449;;2.528649;;16.224;11.4158;4.7169;12.09
2000-03-08 23:00:00;7.718855;13.836889;;5.862914;;;;16.074;11.4588;4.6683;12.22
2000-03-09 23:00:00;7.700963;13.810697;;5.859761;;;;15.994;11.4588;4.5954;12.35
2000-03-10 23:00:00;7.683071;13.810697;;5.858184;;;;15.924;11.4588;4.5224;12.331428
2000-03-11 23:00:00;7.665179;13.784504;;5.855031;5.116;;;15.844;11.4158;4.4981;12.312857
2000-03-12 23:00:00;7.647287;13.784504;;5.853454;;;;15.844;11.4158;4.4018;12.294285
2000-03-13 23:00:00;7.629395;13.758311;6.166795;5.850301;;;;15.844;11.4158;4.3093;12.275714
2000-03-14 23:00:00;7.611503;13.758311;;5.848725;;2.403569;;15.844;11.4158;4.2168;12.257142
2000-03-15 23:00:00;7.593808;13.758311;;5.843996;;;1.5554;15.844;11.4158;4.1705;12.238571
2000-03-16 23:00:00;7.576114;13.732414;;5.839267;;;;15.844;11.4158;4.1474;12.22
2000-03-17 23:00:00;7.576114;13.732414;;5.834537;;;;15.844;11.4158;4.1011;12.182857
2000-03-18 23:00:00;7.558419;13.706517;;5.831384;5.799;;;15.844;11.4158;4.0549;12.145714
2000-03-19 23:00:00;7.540725;13.706517;;5.826655;;;;15.844;11.4158;4.0316;12.108571
2000-03-20 23:00:00;7.52303;13.680621;6.087336;5.821925;;;;15.844;11.4158;4.0549;12.071428
2000-03-21 23:00:00;7.505336;13.680621;;5.817196;;2.326044;;15.844;11.4158;4.1011;12.034285
2000-03-22 23:00:00;7.487641;13.680621;;5.804585;;;;15.844;11.4158;4.1243;11.997142
2000-03-23 23:00:00;7.469947;13.654724;;5.791973;;;;15.844;11.4158;4.1474;11.96
2000-03-24 23:00:00;7.469947;13.654724;;5.779361;;;;15.844;11.4158;4.1705;11.941428
2000-03-25 23:00:00;7.452252;13.628828;;5.768327;5.916;;;15.844;11.4158;4.1936;11.922857
2000-03-26 22:00:00;7.434558;13.628828;;5.755714;;;;15.844;11.4158;4.2399;11.904285
2000-03-27 22:00:00;7.417058;13.602931;6.00035;5.740303;;;;15.844;11.4588;4.263;11.885714
2000-03-28 22:00:00;7.399558;13.602931;;5.728602;;2.302972;;15.844;11.4588;4.2861;11.867142
2000-03-29 22:00:00;7.399558;13.577034;;5.718168;;;;15.844;11.4588;4.3324;11.848571
2000-03-30 22:00:00;7.382058;13.577034;;5.705734;;;;15.924;11.502;4.4495;11.83
2000-03-31 22:00:00;7.382058;13.551137;;5.694854;;;;16.304;11.675;4.644;11.811428
2000-04-01 22:00:00;7.364558;13.551137;;5.682419;6.391;;1.5584;16.304;11.675;4.7655;11.792857
2000-04-02 22:00:00;7.364558;13.525241;;5.669985;;;;16.304;11.675;4.887;11.774285
2000-04-03 22:00:00;7.347058;13.525241;5.812035;5.657551;;;;16.154;11.675;5.0378;11.755714
2000-04-04 22:00:00;7.329558;13.499344;;5.645117;;2.31065;;16.074;11.675;4.962;11.737142
2000-04-05 22:00:00;7.329558;13.473743;;5.623357;;;;15.994;11.675;4.9116;11.718571
2000-04-06 22:00:00;7.312058;13.473743;;5.601597;;;;15.924;11.675;4.8384;11.7
2000-04-07 22:00:00;7.312058;13.448143;;5.579879;;;;15.844;11.675;4.7898;11.681428
2000-04-08 22:00:00;7.294558;13.448143;;5.556887;6.563;;;15.844;11.675;4.7412;11.662857
2000-04-09 22:00:00;7.294558;13.422542;;5.535427;;;;15.844;11.675;4.6926;11.644285
2000-04-10 22:00:00;7.277058;13.422542;5.625694;5.513968;;;;15.844;11.675;4.5224;11.625714
2000-04-11 22:00:00;7.277058;13.396941;;5.491199;;2.403569;;15.844;11.675;4.4981;11.607142
2000-04-12 22:00:00;7.277058;13.371341;;5.484845;;;;15.924;11.675;4.4981;11.588571
